survey_id,sector_desc,class_desc,group_desc,commodity_desc,marketing_id
8246,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECVA2016
8247,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARVA2015
8248,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNVA2015
8249,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPVA2015
8250,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECVA2015
8251,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWA2020
8252,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNWA2020
8253,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWA2019
8254,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPWA2019
8255,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECWA2019
8256,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWA2018
8257,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNWA2018
8258,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPWA2018
8259,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECWA2018
8260,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWA2017
8261,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNWA2017
8262,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPWA2017
8263,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECWA2017
8264,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWA2016
8265,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNWA2016
8266,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPWA2016
8267,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECWA2016
8268,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWA2015
8269,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNWA2015
8270,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPWA2015
8271,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECWA2015
8272,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWV2020
8273,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNWV2020
8274,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWV2019
8275,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPWV2019
8276,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECWV2019
8277,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWV2018
8278,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNWV2018
8279,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPWV2018
8280,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECWV2018
8281,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWV2017
8282,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNWV2017
8283,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPWV2017
8284,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECWV2017
8285,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWV2016
8286,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNWV2016
8287,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPWV2016
8288,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECWV2016
8289,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWV2015
8290,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNWV2015
8291,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPWV2015
8292,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECWV2015
8293,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWI2020
8294,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNWI2020
8295,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWI2019
8296,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPWI2019
8297,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECWI2019
8298,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWI2018
8299,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNWI2018
8300,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPWI2018
8301,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECWI2018
8302,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWI2017
8303,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNWI2017
8304,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPWI2017
8305,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECWI2017
8306,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWI2016
8307,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNWI2016
8308,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPWI2016
8309,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECWI2016
8310,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWI2015
8311,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNWI2015
8312,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPWI2015
8313,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECWI2015
8314,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWY2020
8315,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNWY2020
8316,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWY2019
8317,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPWY2019
8318,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECWY2019
8319,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWY2018
8320,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNWY2018
8321,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPWY2018
8322,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECWY2018
8323,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWY2017
8324,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNWY2017
8325,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPWY2017
8326,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECWY2017
8327,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWY2016
8328,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNWY2016
8329,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPWY2016
8330,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECWY2016
8331,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARWY2015
8332,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNWY2015
8333,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPWY2015
8334,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECWY2015
8335,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MAROT2020
8336,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNOT2020
8337,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MAROT2019
8338,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPOT2019
8339,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECOT2019
8340,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MAROT2018
8341,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNOT2018
8342,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPOT2018
8343,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECOT2018
8344,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MAROT2017
8345,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNOT2017
8346,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPOT2017
8347,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECOT2017
8348,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MAROT2016
8349,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNOT2016
8350,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPOT2016
8351,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECOT2016
8352,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MAROT2015
8353,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNOT2015
8354,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPOT2015
8355,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECOT2015
8356,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARAL2020
8357,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNAL2020
8358,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARAL2019
8359,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPAL2019
8360,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECAL2019
8361,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARAL2018
8362,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNAL2018
8363,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPAL2018
8364,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECAL2018
8365,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARAL2017
8366,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNAL2017
8367,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPAL2017
8368,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECAL2017
8369,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARAL2016
8370,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNAL2016
8371,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPAL2016
8372,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECAL2016
8373,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARAL2015
8374,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNAL2015
8375,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPAL2015
8376,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECAL2015
8377,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARAZ2020
8378,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNAZ2020
8379,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARAZ2019
8380,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPAZ2019
8381,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECAZ2019
8382,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARAZ2018
8383,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNAZ2018
8384,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPAZ2018
8385,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECAZ2018
8386,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARAZ2017
8387,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNAZ2017
8388,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPAZ2017
8389,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECAZ2017
8390,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARAZ2016
8391,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNAZ2016
8392,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPAZ2016
8393,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECAZ2016
8394,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARAZ2015
8395,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNAZ2015
8396,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPAZ2015
8397,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECAZ2015
8398,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARAR2020
8399,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNAR2020
8400,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARAR2019
8401,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPAR2019
8402,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECAR2019
8403,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARAR2018
8404,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNAR2018
8405,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPAR2018
8406,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECAR2018
8407,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARAR2017
8408,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNAR2017
8409,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPAR2017
8410,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECAR2017
8411,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARAR2016
8412,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNAR2016
8413,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPAR2016
8414,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECAR2016
8415,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARAR2015
8416,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNAR2015
8417,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPAR2015
8418,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECAR2015
8419,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARCA2020
8420,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNCA2020
8421,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARCA2019
8422,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPCA2019
8423,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECCA2019
8424,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARCA2018
8425,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNCA2018
8426,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPCA2018
8427,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECCA2018
8428,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARCA2017
8429,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNCA2017
8430,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPCA2017
8431,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECCA2017
8432,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARCA2016
8433,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNCA2016
8434,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPCA2016
8435,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECCA2016
8436,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARCA2015
8437,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNCA2015
8438,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPCA2015
8439,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECCA2015
8440,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARCO2020
8441,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNCO2020
8442,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARCO2019
8443,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPCO2019
8444,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECCO2019
8445,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARCO2018
8446,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNCO2018
8447,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPCO2018
8448,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECCO2018
8449,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARCO2017
8450,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNCO2017
8451,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPCO2017
8452,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECCO2017
8453,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARCO2016
8454,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNCO2016
8455,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPCO2016
8456,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECCO2016
8457,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARCO2015
8458,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNCO2015
8459,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPCO2015
8460,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECCO2015
8461,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARCT2020
8462,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNCT2020
8463,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARCT2019
8464,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPCT2019
8465,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECCT2019
8466,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARCT2018
8467,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNCT2018
8468,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPCT2018
8469,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECCT2018
8470,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARCT2017
8471,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNCT2017
8472,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPCT2017
8473,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECCT2017
8474,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARCT2016
8475,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNCT2016
8476,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPCT2016
8477,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECCT2016
8478,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARCT2015
8479,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNCT2015
8480,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPCT2015
8481,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECCT2015
8482,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARFL2020
8483,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNFL2020
8484,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARFL2019
8485,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPFL2019
8486,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECFL2019
8487,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARFL2018
8488,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNFL2018
8489,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPFL2018
8490,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECFL2018
8491,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARFL2017
8492,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNFL2017
8493,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPFL2017
8494,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECFL2017
8495,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARFL2016
8496,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNFL2016
8497,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPFL2016
8498,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECFL2016
8499,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARFL2015
8500,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNFL2015
8501,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPFL2015
8502,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,OCT THRU DECFL2015
8503,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARGA2020
8504,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,APR THRU JUNGA2020
8505,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JAN THRU MARGA2019
8506,ANIMALS & PRODUCTS,BEE COLONIES,SPECIALTY,HONEY,JUL THRU SEPGA2019
